uid,name_en,tel
10027364,Courtyard Des Moines West/Jordan Creek,+1(515)2239800
10025645,Sheraton West Des Moines Hotel,+1(515)2231800
10030206,Hilton Garden Inn West Des Moines,+1(515)2230571
10030569,Candlewood Suites Des Moines,+1(515)2210001
10027786,Courtyard Hamilton,+1(513)8966200
10027802,Cincinnati Marriott North,+1(513)8747335
10030205,Hilton Garden Inn West Chester,+1(513)8603170
10030884,Crowne Plaza Cincinnati Blue Ash,+1(513)7934500
10030125,Hilton Garden Inn Cincinnati/Sharonville,+1(513)7722837
10026238,Hyatt Place Cincinnati-Northeast,+1(513)7540003
10031542,Holiday Inn Hotel & Suites Cincinnati-Eastgate (I-275e),+1(513)7524400
10029810,Embassy Suites Cincinnati - Northeast (Blue Ash),+1(513)7338900
10027764,Courtyard Cincinnati Blue Ash,+1(513)7334334
10027766,Courtyard Cincinnati Midtown/Rookwood,+1(513)6727100
10026062,The Westin Cincinnati,+1(513)6217700
10026401,Hyatt Regency Cincinnati,+1(513)5791234
10030123,Hilton Garden Inn Cincinnati Northeast,+1(513)5766999
10031332,Holiday Inn Cincinnati-I-275 North,+1(513)5638330
10026239,Hyatt Place Cincinnati/Blue Ash,+1(513)4893666
10029302,DoubleTree Suites by Hilton Hotel Cincinnati - Blue Ash,+1(513)4893636
10027767,Kingsgate Marriott Conference Center at the University of Cincinnati,+1(513)4873800
10030122,Hilton Garden Inn Cincinnati Blue Ash,+1(513)4696900
10027790,Cincinnati Marriott Northeast,+1(513)4599800
10028950,Hilton Cincinnati Netherland Plaza,+1(513)4219100
10053406,Millennium Hotel Cincinnati,+1(513)3522100
10027803,Courtyard Cincinnati North at Union Centre,+1(513)3414140
10027765,Renaissance Cincinnati Downtown Hotel,+1(513)3330000
10030124,Hilton Garden Inn Cincinnati/Mason,+1(513)2046000
10030507,Candlewood Suites Austin N-Cedar Park,+1(512)9864825
10027964,Courtyard Austin South,+1(512)9121122
10026071,The Westin Austin at The Domain,+1(512)8324197
10030508,Candlewood Suites Austin-Round Rock,+1(512)8280899
10030757,Candlewood Suites San Marcos,+1(512)7491717
10028042,Austin Marriott North,+1(512)7336767
10030602,Candlewood Suites Georgetown,+1(512)5917888
10025960,W Austin,+1(512)5423600
10027963,Courtyard Austin Northwest/Arboretum,+1(512)5028100
10025305,Aloft Austin at The Domain,+1(512)4910777
10029039,Hilton Austin,+1(512)4828000
10029447,DoubleTree by Hilton Hotel Austin - University Area,+1(512)4794000
10029420,DoubleTree Suites by Hilton Hotel Austin,+1(512)4787000
10036422,Four Seasons Austin,+1(512)4784500
10025731,Sheraton Austin Hotel at the Capitol,+1(512)4781111
10026591,Hyatt Regency Austin,+1(512)4771234
10026590,Hyatt Place Austin Downtown,+1(512)4764440
10027957,JW Marriott Austin,+1(512)4744777
10029706,Embassy Suites Austin - Downtown/Town Lake,+1(512)4699000
10027965,Courtyard Austin-University Area,+1(512)4582340
10022977,InterContinental Stephen F. Austin,+1(512)4578800
10029705,Embassy Suites Austin - Central,+1(512)4548004
10029446,DoubleTree by Hilton Hotel Austin,+1(512)4543737
10031186,Holiday Inn Austin Midtown,+1(512)4515757
10030509,Candlewood Suites Austin-South,+1(512)4448882
10027959,Austin Marriott South,+1(512)4417900
10026645,The Driskill,+1(512)4391234
10029782,"Embassy Suites San Marcos - Hotel, Spa & Conference Center",+1(512)3926450
10027960,Courtyard Austin Airport,+1(512)3867464
10031184,Holiday Inn Austin Airport,+1(512)3858400
10029040,Hilton Austin Airport,+1(512)3856767
10029704,Embassy Suites Austin - Arboretum,+1(512)3728771
10028060,Courtyard San Marcos,+1(512)3597550
10027958,Renaissance Austin Hotel,+1(512)3432626
10031188,Holiday Inn Austin NW-Arboretum Area,+1(512)3430888
10026424,Hyatt House Austin/Arboretum,+1(512)3428080
10027962,Courtyard Austin North/Parmer Lane,+1(512)3398374
10030506,Candlewood Suites Austin Arboretum-Northwest,+1(512)3381611
10030855,Crowne Plaza Austin,+1(512)3235466
10026427,Hyatt Place Austin-North Central,+1(512)3232121
10026644,Hyatt Regency Lost Pines Resort and Spa,+1(512)3081234
10028043,Courtyard Austin Round Rock,+1(512)2555551
10031187,Holiday Inn Austin North - Round Rock,+1(512)2467000
10027961,Courtyard Austin Downtown/Convention Center,+1(512)2368008
10026428,Hyatt Place Austin/Arboretum,+1(512)2318491
10026891,Courtyard Newark Silicon Valley,+1(510)7925200
10030359,Hilton Garden Inn San Francisco/Oakland Bay Bridge,+1(510)6589300
10026852,Courtyard Fremont Silicon Valley,+1(510)6561800
10026845,Courtyard Oakland Emeryville,+1(510)6528777
10031590,Holiday Inn Hotel & Suites Oakland - Airport,+1(510)6387777
10029155,Hilton Oakland Airport,+1(510)6355000
10026898,Courtyard Oakland Downtown,+1(510)6258282
10026305,Hyatt Place Fremont/Silicon Valley,+1(510)6236000
10026298,Hyatt House Emeryville/San Francisco Bay Area,+1(510)6015880
10026897,Courtyard Oakland Airport,+1(510)5687600
10029531,DoubleTree by Hilton Hotel Berkeley Marina,+1(510)5487920
10025110,Four Points by Sheraton San Francisco Bay Bridge,+1(510)5477888
10025268,Aloft Silicon Valley,+1(510)4948800
10029559,DoubleTree by Hilton Hotel Newark - Fremont,+1(510)4908390
10031088,Crowne Plaza Silicon Valley N - Union City,+1(510)4892200
10026896,Oakland Marriott City Center,+1(510)4514000
10026851,Fremont Marriott Silicon Valley,+1(510)4133700
10030330,Hilton Garden Inn Oakland/San Leandro,+1(510)3465533
10026920,Courtyard Richmond Berkeley,+1(510)2620700
10028158,Courtyard Richland Columbia Point,+1(509)9429400
10028171,Courtyard Walla Walla,+1(509)8768100
10032156,Holiday Inn Spokane Airport,+1(509)8381170
10030372,Hilton Garden Inn Tri-Cities/Kennewick,+1(509)7354600
10032282,Holiday Inn Yakima,+1(509)4947000
10028167,Courtyard Spokane Downtown at the Convention Center,+1(509)4567600
10028164,"The Davenport Lusso, Autograph Collection",+1(509)4558888
10028165,"The Davenport Tower, Autograph Collection",+1(509)4558888
10028166,"The Historic Davenport, Autograph Collection",+1(509)4558888
10030377,Hilton Garden Inn Yakima,+1(509)4541111
10030370,Hilton Garden Inn Spokane Airport,+1(509)2445866
10025659,Sheraton Framingham Hotel & Conference Center,+1(508)8797200
10027487,Courtyard Boston Westborough,+1(508)8364800
10032191,Holiday Inn Taunton-Foxboro Area,+1(508)8230430
10027483,Courtyard Boston Raynham,+1(508)8228383
10027474,Courtyard Cape Cod Hyannis,+1(508)7756600
10031292,Holiday Inn Cape Cod - Hyannis,+1(508)7751153
10029375,DoubleTree by Hilton Hotel Cape Cod - Hyannis,+1(508)7711700
10030274,Hilton Garden Inn Worcester,+1(508)7535700
10027478,Courtyard Boston Natick,+1(508)6556100
10030867,Crowne Plaza Boston-Natick,+1(508)6538800
10027477,Courtyard Boston Milford,+1(508)6349500
10040572,The Charlotte Inn,+1(508)6274151
10027471,Renaissance Boston Patriot Place Hotel,+1(508)5435500
10027472,Courtyard Boston Foxborough/Mansfield,+1(508)5435222
10029708,Embassy Suites Boston - Marlborough,+1(508)4855900
10031579,Holiday Inn Hotel & Suites Marlborough,+1(508)4813000
10027476,Courtyard Boston Marlborough,+1(508)4800015
10029370,DoubleTree by Hilton Hotel Boston - Milford,+1(508)4787010
10029371,DoubleTree by Hilton Hotel Boston - Westborough,+1(508)3665511
10027490,Courtyard Worcester,+1(508)3630300
10031800,Holiday Inn Mansfield-Foxboro Area,+1(508)3392200
10025143,Four Points by Sheraton Eastham Cape Cod,+1(508)2555000
10027541,Courtyard Rochester Mayo Clinic Area/Saint Marys,+1(507)5360040
10031600,Holiday Inn Hotel & Suites Owatonna,+1(507)4468900
10031185,Holiday Inn Austin Conference Center,+1(507)4331000
10027530,Courtyard Mankato,+1(507)3881234
10031883,Holiday Inn New Ulm,+1(507)3592941
10030167,Hilton Garden Inn Mankato Downtown,+1(507)3441111
10030188,Hilton Garden Inn Rochester Downtown,+1(507)2851234
10029344,DoubleTree by Hilton Hotel Rochester - Mayo Clinic Area,+1(507)2818000
10027540,Rochester Marriott Mayo Clinic Area,+1(507)2806000
10032057,Holiday Inn Rochester Downtown,+1(507)2528200
10031440,Holiday Inn Fairmont,+1(507)2384771
10040579,The Inn of the Five Graces,+1(505)9920957
10037282,Rosewood Inn of the Anasazi,+1(505)9883030
10029178,Hilton Santa Fe Historic Plaza,+1(505)9882811
10036451,Four Seasons Santa Fe,+1(505)9465700
10031520,Holiday Inn Hotel & Suites Albuquerque Airport-Univ area,+1(505)9442255
10031521,Holiday Inn Hotel & Suites Albuquerque-North I-25,+1(505)9442222
10030277,Hilton Garden Inn Albuquerque Uptown,+1(505)9440300
10030276,Hilton Garden Inn Albuquerque North/Rio Rancho,+1(505)8961111
10030491,Candlewood Suites Albuquerque,+1(505)8883424
10030824,Crowne Plaza Albuquerque,+1(505)8842500
10027639,Albuquerque Marriott,+1(505)8816800
10025687,Sheraton Albuquerque Uptown,+1(505)8810000
10026392,Hyatt Place Albuquerque/Uptown,+1(505)8729000
10026586,Hyatt Regency Tamaya Resort and Spa,+1(505)8671234
10025686,Sheraton Albuquerque Airport Hotel,+1(505)8437000
10027642,Courtyard Albuquerque Airport,+1(505)8436600
10026225,Hyatt Regency Albuquerque,+1(505)8421234
10027641,Courtyard Albuquerque,+1(505)8231919
10027640,Albuquerque Marriott Pyramid North,+1(505)8213333
10030275,Hilton Garden Inn Albuquerque Airport,+1(505)7651000
10030309,Hilton Garden Inn Gallup,+1(505)7229600
10026393,Hyatt Place Santa Fe,+1(505)4747777
10029578,DoubleTree by Hilton Hotel Santa Fe,+1(505)4734646
10027644,Courtyard Santa Fe,+1(505)4732800
10029177,Hilton Santa Fe Buffalo Thunder,+1(505)4555555
10027643,Courtyard Farmington,+1(505)3255111
10030278,Hilton Garden Inn Albuquerque/Journal Center,+1(505)3140800
10029527,DoubleTree by Hilton Hotel Albuquerque,+1(505)2473344
10029951,Embassy Suites Albuquerque - Hotel & Spa,+1(505)2457100
10026391,Hyatt Place Albuquerque Airport,+1(505)2429300
10027412,AC Hotel New Orleans Bourbon/French Quarter Area,+1(504)9620700
10031028,Crowne Plaza New Orleans French Quarter,+1(504)9620500
10025140,Four Points by Sheraton New Orleans Airport,+1(504)8855700
10030510,Candlewood Suites Avondale-New Orleans,+1(504)8753500
10027405,Courtyard New Orleans Metairie,+1(504)8383800
10025647,Sheraton Metairie - New Orleans Hotel,+1(504)8376707
10027404,New Orleans Marriott Metairie at Lakeway,+1(504)8365253
10030394,"The Roosevelt New Orleans, A Waldorf Astoria Hotel",+1(504)6481200
10027413,New Orleans Downtown Marriott at the Convention Center,+1(504)6132888
10027410,Renaissance New Orleans Arts Hotel,+1(504)6132330
10027416,Courtyard New Orleans Downtown/Convention Center,+1(504)5989898
10026634,Hyatt French Quarter New Orleans,+1(504)5860800
10027415,Courtyard New Orleans Downtown Near the French Quarter,+1(504)5819005
10031457,Holiday Inn French Quarter-Chateau LeMoyne,+1(504)5811303
10029487,DoubleTree by Hilton Hotel New Orleans,+1(504)5811300
10025951,W New Orleans - French Quarter,+1(504)5811200
10027414,New Orleans Marriott,+1(504)5811000
10026038,The Westin New Orleans Canal Place,+1(504)5667006
10026578,Hyatt Regency New Orleans,+1(504)5611234
10029099,Hilton New Orleans Riverside,+1(504)5610500
10027408,JW Marriott New Orleans,+1(504)5256500
10022972,InterContinental New Orleans,+1(504)5255566
10025648,Sheraton New Orleans Hotel,+1(504)5252500
10029919,Embassy Suites New Orleans - Convention Center,+1(504)5251993
10027411,Renaissance New Orleans Pere Marquette Hotel,+1(504)5251111
10025141,Four Points by Sheraton French Quarter,+1(504)5247611
10026511,Hyatt Place New Orleans/Convention Center,+1(504)5241881
10027417,Courtyard New Orleans Downtown/Iberville,+1(504)5232400
10027409,"The Saint Hotel, Autograph Collection",+1(504)5225400
10032331,Hotel Indigo New Orleans Garden District,+1(504)5223650
10029098,Hilton New Orleans Airport,+1(504)4695000
10031027,Crowne Plaza New Orleans-Airport,+1(504)4675611
10029488,DoubleTree by Hilton Hotel New Orleans Airport,+1(504)4673111
10029100,Hilton New Orleans/St. Charles Avenue,+1(504)3782800
10031815,Holiday Inn Metairie New Orleans Airport,+1(504)3735946
10031881,Holiday Inn New Orleans West Bank Tower,+1(504)3668535
10031972,Holiday Inn Portland-Gresham,+1(503)9071777
10027829,Courtyard Portland North Harbour,+1(503)7351818
10029772,"Embassy Suites Portland/Hillsboro, Oregon",+1(503)7180007
10027822,Courtyard Portland Hillsboro,+1(503)6901800
10030344,Hilton Garden Inn Portland/Lake Oswego,+1(503)6848900
10027831,Courtyard Portland Tigard,+1(503)6847900
10031973,Holiday Inn Portland- I-5 S (Wilsonville),+1(503)6822211
10027821,Courtyard Portland Southeast,+1(503)6522900
10029771,Embassy Suites Portland - Washington Square,+1(503)6444000
10027820,Courtyard Portland Beaverton,+1(503)6413200
10029566,DoubleTree by Hilton Hotel Portland - Tigard,+1(503)6249000
10031054,Crowne Plaza Portland-Lake Oswego,+1(503)6248400
10029565,DoubleTree by Hilton Hotel Portland - Beaverton,+1(503)6148100
10029568,"DoubleTree by Hilton Hotel Salem, Oregon",+1(503)5817004
10027827,Courtyard Portland City Center,+1(503)5055000
10025169,Four Points by Sheraton Portland East,+1(503)4911818
10029769,Embassy Suites Portland - Airport,+1(503)4603000
10030343,Hilton Garden Inn Portland/Beaverton,+1(503)4391717
10026065,The Westin Portland,+1(503)2949000
10026404,Hyatt Place Portland Airport/Cascade Station,+1(503)2882808
10029564,DoubleTree by Hilton Hotel Portland,+1(503)2816111
10025708,Sheraton Portland Airport Hotel,+1(503)2812500
10029770,Embassy Suites Portland - Downtown,+1(503)2799000
10031970,Holiday Inn Portland-Airport (I-205),+1(503)2565000
10030736,Candlewood Suites Portland-Airport,+1(503)2554003
10027828,Courtyard Portland Downtown/Convention Center,+1(503)2343200
10031053,Crowne Plaza Portland-Downtown Conv Ctr,+1(503)2332401
10027825,Portland Marriott Downtown Waterfront,+1(503)2267600
10027824,Portland Marriott City Center,+1(503)2266300
10029023,Hilton Portland & Executive Tower,+1(503)2261611
10025300,Aloft Portland Airport at Cascade Station,+1(503)2005678
10031769,Holiday Inn Louisville Airport South,+1(502)9660000
10029831,Embassy Suites Louisville Downtown,+1(502)8133800
10025139,Four Points by Sheraton Louisville Airport,+1(502)7535555
10031768,Holiday Inn Louisville Airport - Fair/Expo,+1(502)6374500
10027386,Louisville Marriott Downtown,+1(502)6275045
10029135,The Seelbach Hilton Louisville,+1(502)5853200
10026577,Hyatt Regency Louisville,+1(502)5811234
10027389,Courtyard Louisville Downtown,+1(502)5620200
10027387,Louisville Marriott East,+1(502)4911184
10031771,Holiday Inn Louisville-Sw(Fair & Expo Ctr),+1(502)4482020
10027391,Courtyard Louisville Northeast,+1(502)4299293
10027390,Courtyard Louisville East,+1(502)4290006
10029830,Embassy Suites Louisville,+1(502)4269191
10031770,Holiday Inn Louisville East - Hurstbourne,+1(502)4262600
10026358,Hyatt Place Louisville-East,+1(502)4260119
10027388,Courtyard Louisville Airport,+1(502)3685678
10030990,Crowne Plaza Louisville Airport Expo Ctr,+1(502)3672251
10030670,Candlewood Suites Louisville Airport,+1(502)3573577
10026819,Courtyard Little Rock Downtown,+1(501)9759800
10030805,Candlewood Suites West Little Rock,+1(501)9753800
10026817,Courtyard Hot Springs,+1(501)9455744
10026818,Little Rock Marriott,+1(501)9064000
10026821,Courtyard Little Rock North,+1(501)7532000
10029905,Embassy Suites Hot Springs - Hotel & Spa,+1(501)6249200
10030616,Candlewood Suites Hot Springs,+1(501)6244000
10030705,Candlewood Suites North Little Rock,+1(501)4924946
10031735,Holiday Inn Little Rock-Airport-Conf Ctr,+1(501)4901000
10031736,Holiday Inn Little Rock-Presidential-Dwntn,+1(501)3752100
10029478,DoubleTree by Hilton Hotel Little Rock,+1(501)3724371
10030553,Candlewood Suites Conway,+1(501)3298551
10029910,Embassy Suites Little Rock,+1(501)3129000
10026820,Courtyard Little Rock West,+1(501)2276000
10031737,Holiday Inn Little Rock West-Financial Pky,+1(501)2251075
10030979,Crowne Plaza Little Rock,+1(501)2233000
10027838,Courtyard Philadelphia Valley Forge/Collegeville,+1(484)9742600
10026409,Hyatt Place Philadelphia/King of Prussia,+1(484)6903000
10027832,Renaissance Allentown Hotel,+1(484)2734000
10025713,Sheraton Valley Forge Hotel,+1(484)2381800
10025938,W Scottsdale,+1(480)9702100
10026294,Hyatt Place Phoenix/Mesa,+1(480)9698200
10025106,Four Points by Sheraton Tempe,+1(480)9683451
10025571,Sheraton Phoenix Airport Hotel Tempe,+1(480)9676600
10029562,DoubleTree by Hilton Hotel Phoenix Tempe,+1(480)9671441
10026795,Courtyard Phoenix Airport,+1(480)9664300
10026809,Courtyard Tempe Downtown,+1(480)9662800
10031605,Holiday Inn Hotel & Suites Phoenix-Mesa/Chandler,+1(480)9647000
10029179,Hilton Scottsdale Resort & Villas,+1(480)9487750
10026801,JW Marriott Scottsdale Camelback Inn Resort & Spa,+1(480)9481700
10029519,DoubleTree Resort by Hilton Hotel Paradise Valley - Scottsdale,+1(480)9475400
10026291,Hyatt House Scottsdale/Old Town,+1(480)9467700
10026803,Scottsdale Marriott Suites Old Town,+1(480)9451550
10032345,Hotel Indigo Scottsdale Old Town,+1(480)9419400
10025349,"Phoenician Residences, a Luxury Collection Residence Club, Scottsdale",+1(480)9418200
10025350,"The Canyon Suites at The Phoenician, a Luxury Collection Resort, Scottsdale",+1(480)9418200
10025351,"The Phoenician, a Luxury Collection Resort, Scottsdale",+1(480)9418200
10026805,Courtyard Scottsdale North,+1(480)9228400
10029160,Hilton Phoenix Chandler,+1(480)8997400
10026293,Hyatt Place Phoenix/Gilbert,+1(480)8995900
10026788,Phoenix Marriott Mesa,+1(480)8988300
10029768,Embassy Suites Phoenix - Tempe,+1(480)8977444
10029159,Hilton Phoenix Airport,+1(480)8941600
10025105,Four Points by Sheraton Phoenix South Mountain,+1(480)8933000
10026804,Courtyard Scottsdale at Mayo Clinic,+1(480)8604000
10026784,Courtyard Phoenix Chandler/Fashion Center,+1(480)8558600
10029162,Hilton Phoenix/Mesa,+1(480)8335555
10026292,Hyatt Place Phoenix/Chandler-Fashion Center,+1(480)8129600
10031067,Crowne Plaza Resort Phoenix - Chandler Golf Resort,+1(480)8120900
10029561,DoubleTree by Hilton Hotel Phoenix - Gilbert,+1(480)8094100
10026296,Hyatt Place Tempe/Phoenix Airport,+1(480)8049544
10052928,Harrah's Ak-Chin,+1(480)8025000
10030730,Candlewood Suites Phoenix/Tempe,+1(480)7770440
10026783,Courtyard Phoenix Chandler,+1(480)7639500
10026807,Courtyard Scottsdale Salt River,+1(480)7458200
10026800,Marriott's Canyon Villas,+1(480)6293200
